Tag;Datum;Zeit;Hallennummer;Inhalt Tooltip Halle;Spielnummer;Liga;Staffelkurzbezeichnung;Heimmannschaft;Gastmannschaft;Ergebnis;Halbzeitergebnis;SR A; Verein SR A; SR B; Verein SR B; SR C; Verein SR C; SR D; Verein SR D
Sun.;29.10.2017;12:00;250440;Vöhringen, Sportpark ;25067036;BZOL WD;Bezirksoberliga;TSV Niederraunau;SC Vöhringen;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;12:00;250181;Königsbrunn, Dreifachhalle;25022022;BZOL F;Bezirksoberliga F;BHC Königsbr.09;Schwabmünchen;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;12:00;250222;Mering, Eduard-Ettensberger-Halle;20038720;ÜBL MB;ÜBL Staffel SW 2 ;SV Mering;TuS Fürstenfeldbruck II;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;12:45;250361;Schwabmünchen, Sporthalle an der Grundschule ;20037429;ÜBOL MB;ÜBOL Staffel SW;Schwabmünchen;JSG Burlafingen/Neu-Ulm;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;12:55;250124;Gundelfingen,Kreissporthalle ;20063616;ÜBL WC;ÜBL Staffel W ;TV Gundelfingen;TSV Neusäss;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;13:00;250125;Günzburg, Sporthalle ;20035019;BY MB;Bayernliga;VfL Günzburg;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;13:00;250462;Wittislingen, Schulsporthalle ;20032224;ÜBOL MA;ÜBOL Staffel SW;HSG Lauingen-Wittislingen;JSG Burlafingen/Neu-Ulm;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;13:00;250262;Neu-Ulm, Realschulhalle Muthenhölzle;20052721;ÜBOL WA;ÜBOL Staffel W;TSF Ludwigsfeld;ASV Dachau;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;13:00;250008;Haunstetten, Sporthalle  TSV;20042216;ÜBOL MC;ÜBOL Staffel W;TSV Haunstetten;TSV Aichach;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;13:30;250200;Lauingen, Stadthalle;25057030;BZOL MD;Bezirksoberliga;TSV Niederraunau;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;13:30;250440;Vöhringen, Sportpark ;20061016;LL WC;Landesliga Staffel Nord;SC Vöhringen;TV Gunzenhausen;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;13:30;250000;Aichach, Sporthalle Gymnasium;20051217;LL WA;Landesliga Staffel Süd;TSV Aichach;TSV Herrsching;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;13:45;250181;Königsbrunn, Dreifachhalle;20056224;LL WB;Landesliga Staffel Süd;BHC Königsbr.09;TSV Ismaning;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;14:00;250222;Mering, Eduard-Ettensberger-Halle;25014035;BZK M;Bezirksklasse Staffel West;SV Mering III;TSV Bäumenheim;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;14:00;250182;Krumbach, Halle Schulzentrum;20031219;LL MA;Landesliga Staffel Süd;TSV Niederraunau;SG Kempten-Kottern;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;14:10;250124;Gundelfingen,Kreissporthalle ;20042217;ÜBOL MC;ÜBOL Staffel W;TV Gundelfingen;JSG Burlafingen/Neu-Ulm;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;14:30;250200;Lauingen, Stadthalle;25057031;BZOL MD;Bezirksoberliga;JSG Burlafingen/Neu-Ulm;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;14:30;250220;Meitingen, Sporthalle;20043919;ÜBL MC;ÜBL Staffel SW 2 ;TSV Meitingen;Kissinger SC;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;14:30;250361;Schwabmünchen, Sporthalle an der Grundschule ;20057318;ÜBOL WB;ÜBOL Staffel W;Schwabmünchen;FC Burlafingen;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;14:45;250008;Haunstetten, Sporthalle  TSV;20057319;ÜBOL WB;ÜBOL Staffel W;TSV Haunstetten II;JSG Friedberg-Kissing;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;15:00;250180;Kissing, Paartal-Halle;25014535;BZK M;Bezirksklasse Staffel Ost;Kissinger SC II;Augsburg 1871 II;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;15:00;250462;Wittislingen, Schulsporthalle ;25014036;BZK M;Bezirksklasse Staffel West;HSG Lauingen-Wittislingen II;Dinkelscherben;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;15:00;250125;Günzburg, Sporthalle ;25022023;BZOL F;Bezirksoberliga F;VfL Günzburg II;TSG Augsburg;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;15:00;250440;Vöhringen, Sportpark ;20033511;ÜBL MA;ÜBL Staffel SW  ;SC Vöhringen;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;15:15;250181;Königsbrunn, Dreifachhalle;20062230;ÜBOL WC;ÜBOL SW;BHC Königsbr.09;FC Burlafingen;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;15:30;250000;Aichach, Sporthalle Gymnasium;25024020;BZK F;Bezirksklasse F;TSV Aichach II;DJK Augsburg-Hochzoll;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;15:30;250200;Lauingen, Stadthalle;25057032;BZOL MD;Bezirksoberliga;JSG Burlafingen/Neu-Ulm;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;15:30;250124;Gundelfingen,Kreissporthalle ;20052722;ÜBOL WA;ÜBOL Staffel W;TV Gundelfingen;HSG Schwab/kirchen;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;15:45;250182;Krumbach, Halle Schulzentrum;25022024;BZOL F;Bezirksoberliga F;TSV Niederraunau;TSV Haunstetten III;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;16:00;250222;Mering, Eduard-Ettensberger-Halle;25014536;BZK M;Bezirksklasse Staffel Ost;SV Mering II;TSV Haunstetten IV;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;16:00;250101;Friedberg, Sporthalle des TSV Friedberg;20036220;LL MB;Landesliga Staffel Süd;TSV Friedberg;TSV Allach 09 II;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;16:00;250220;Meitingen, Sporthalle;20033512;ÜBL MA;ÜBL Staffel SW  ;TSV Meitingen;SG Augsburg-Gersthofen;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;16:00;250265;Neu-Ulm, Sporthalle 2 Schulzentrum Pfuhl;20063617;ÜBL WC;ÜBL Staffel W ;FC Burlafingen II;TSV Gersthofen II;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;16:00;250461;Wertingen, Sporthalle Gymnasium Wertingen;20052723;ÜBOL WA;ÜBOL Staffel W;TSV Wertingen;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;16:15;250361;Schwabmünchen, Sporthalle an der Grundschule ;20052724;ÜBOL WA;ÜBOL Staffel W;Schwabmünchen;FC Burlafingen;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;16:30;250008;Haunstetten, Sporthalle  TSV;20055024;BY WB;Bayernliga;TSV Haunstetten;HSG Würm-Mitte;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;17:00;250263;Neu-Ulm, Sporthalle im Offenhauser Gries;25024021;BZK F;Bezirksklasse F;TSV Neu-Ulm;BHC Königsbr.09 III;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;17:00;250181;Königsbrunn, Dreifachhalle;25023019;BZL F;Bezirksliga F;BHC Königsbr.09 II;Schwabmünchen II;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;17:00;250124;Gundelfingen,Kreissporthalle ;25013033;BZL M;Bezirksliga M;TV Gundelfingen II;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;17:00;250462;Wittislingen, Schulsporthalle ;25013032;BZL M;Bezirksliga M;HSG Lauingen-Wittislingen;TSV Aichach II;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;17:00;250125;Günzburg, Sporthalle ;25012042;BZOL M;Bezirksoberliga M;VfL Günzburg II;TSV Gersthofen;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;17:00;250200;Lauingen, Stadthalle;20042218;ÜBOL MC;ÜBOL Staffel W;HSG Lauingen-Wittislingen;TSV Wertingen;="0:0";="0:0";;;;;;;;
Sun.;29.10.2017;18:00;250222;Mering, Eduard-Ettensberger-Halle;25013034;BZL M;Bezirksliga M;SV Mering;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Tue.;31.10.2017;19:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;25013035;BZL M;Bezirksliga M;TSV Wertingen;Schwabmünchen II;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;00:00;250064;Donauwörth, Neudegger-Halle ;25058043;BZL MD;Bezirksliga;BHC Königsbr.09 II;VSC Donauwörth;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;01:00;250064;Donauwörth, Neudegger-Halle ;25058044;BZL MD;Bezirksliga;BHC Königsbr.09 II;SC Vöhringen II;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;02:00;250064;Donauwörth, Neudegger-Halle ;25058045;BZL MD;Bezirksliga;SC Vöhringen II;VSC Donauwörth;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;12:00;250064;Donauwörth, Neudegger-Halle ;20042219;ÜBOL MC;ÜBOL Staffel W;VSC Donauwörth;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;12:30;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;25058046;BZL MD;Bezirksliga;TSV Gersthofen;TSV Wertingen;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;12:30;250361;Schwabmünchen, Sporthalle an der Grundschule ;20041226;LL MC;Landesliga Staffel Süd;Schwabmünchen;TSV Forstenried;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;13:00;250004;Augsburg, Sporthalle TSV 1871 Augsburg;25058047;BZL MD;Bezirksliga;Augsburg 1871;Kissinger SC;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;13:30;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;25058048;BZL MD;Bezirksliga;TSV Wertingen;Schwabmünchen II;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;13:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;20043920;ÜBL MC;ÜBL Staffel SW 2 ;TSV Neusäss;Dinkelscherben;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;13:30;250011;Augsburg,Hans-Adlhoch-Halle Augsburg-Pfersee;20043921;ÜBL MC;ÜBL Staffel SW 2 ;TSV Göggingen;Kissinger SC;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;13:30;250125;Günzburg, Sporthalle ;20062232;ÜBOL WC;ÜBOL SW;VfL Günzburg;SG Biessenhofen-Marktoberdorf;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;13:30;250064;Donauwörth, Neudegger-Halle ;20057320;ÜBOL WB;ÜBOL Staffel W;VSC Donauwörth;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;14:00;250004;Augsburg, Sporthalle TSV 1871 Augsburg;25058049;BZL MD;Bezirksliga;Kissinger SC;SV Mering;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;14:00;250121;Göggingen, Anton-Bezler-Halle;20033513;ÜBL MA;ÜBL Staffel SW  ;TSV Göggingen;TSV Sonthofen;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;14:15;250361;Schwabmünchen, Sporthalle an der Grundschule ;20061021;LL WC;Landesliga Staffel Nord;Schwabmünchen;TSV Haunstetten;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;14:15;250220;Meitingen, Sporthalle;20062233;ÜBOL WC;ÜBOL SW;TSV Meitingen;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;14:30;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;25058050;BZL MD;Bezirksliga;Schwabmünchen II;TSV Gersthofen;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;14:30;250440;Vöhringen, Sportpark ;20057321;ÜBOL WB;ÜBOL Staffel W;SC Vöhringen;TSV Haunstetten II;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;15:00;250124;Gundelfingen,Kreissporthalle ;25014037;BZK M;Bezirksklasse Staffel West;TV Gundelfingen III;VSC Donauwörth II;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;15:00;250004;Augsburg, Sporthalle TSV 1871 Augsburg;25058051;BZL MD;Bezirksliga;Augsburg 1871;SV Mering;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;15:00;250011;Augsburg,Hans-Adlhoch-Halle Augsburg-Pfersee;20038723;ÜBL MB;ÜBL Staffel SW 2 ;TSV Göggingen;TSV Aichach;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;15:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20062234;ÜBOL WC;ÜBOL SW;FC Burlafingen;SG Kempten-Kottern;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;15:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;25024022;BZK F;Bezirksklasse F;TSV Neusäss;TSV Neu-Ulm;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;15:30;250125;Günzburg, Sporthalle ;20041228;LL MC;Landesliga Staffel Süd;VfL Günzburg;TSV Simbach;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;15:30;250064;Donauwörth, Neudegger-Halle ;20032225;ÜBOL MA;ÜBOL Staffel SW;VSC Donauwörth;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;15:45;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;20063618;ÜBL WC;ÜBL Staffel W ;TSV Gersthofen II;SV Mering;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;16:00;250121;Göggingen, Anton-Bezler-Halle;25014537;BZK M;Bezirksklasse Staffel Ost;TSV Göggingen II;PSV  Aug.;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;16:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25013036;BZL M;Bezirksliga M;Schwabmünchen II;TSV Haunstetten III;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;16:00;250440;Vöhringen, Sportpark ;20037434;ÜBOL MB;ÜBOL Staffel SW;SC Vöhringen;SG Kempten-Kottern;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;16:00;250220;Meitingen, Sporthalle;20052726;ÜBOL WA;ÜBOL Staffel W;TSV Meitingen;TSV Wertingen;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;16:30;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20042220;ÜBOL MC;ÜBOL Staffel W;JSG Burlafingen/Neu-Ulm;TSV Haunstetten;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;17:00;250124;Gundelfingen,Kreissporthalle ;20022049;LLF;Landesliga Staffel S;TV Gundelfingen;SV München Laim;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;17:00;250004;Augsburg, Sporthalle TSV 1871 Augsburg;20043922;ÜBL MC;ÜBL Staffel SW 2 ;Augsburg 1871;TSV Meitingen;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;17:30;250125;Günzburg, Sporthalle ;20050025;BY WA;Bayernliga;VfL Günzburg;JSG Fürther Land;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;17:30;250020;Bäumenheim, Mehrzweckhalle ;25024023;BZK F;Bezirksklasse F;TSV Bäumenheim;SV Mering;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;17:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;25014038;BZK M;Bezirksklasse Staffel West;TSV Neusäss II;SC Ichenhausen II;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;17:30;250064;Donauwörth, Neudegger-Halle ;25022025;BZOL F;Bezirksoberliga F;VSC Donauwörth;TSV Niederraunau;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;17:30;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;20058625;ÜBL WB;ÜBL Staffel SW ;TSV Gersthofen;TSV Ottobeuren;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;18:00;250121;Göggingen, Anton-Bezler-Halle;25023020;BZL F;Bezirksliga F;TSV Göggingen;TSV Haunstetten IV;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;18:00;250220;Meitingen, Sporthalle;25013037;BZL M;Bezirksliga M;TSV Meitingen;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;18:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25012043;BZOL M;Bezirksoberliga M;Schwabmünchen;TSV Haunstetten II;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;19:00;250004;Augsburg, Sporthalle TSV 1871 Augsburg;25014538;BZK M;Bezirksklasse Staffel Ost;Augsburg 1871 II;SV Mering II;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;19:00;250063;Dinkelscherben,Sporthalle Reischenau ;25014039;BZK M;Bezirksklasse Staffel West;Dinkelscherben;SV Mering III;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;19:00;250124;Gundelfingen,Kreissporthalle ;20012053;LLM;Landesliga Staffel S;TV Gundelfingen;TSV 1861 Mainburg;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;19:15;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;25012044;BZOL M;Bezirksoberliga M;TSV Gersthofen;TSV Bobingen;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;19:30;250020;Bäumenheim, Mehrzweckhalle ;25014040;BZK M;Bezirksklasse Staffel West;TSV Bäumenheim;TSV Wertingen II;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;19:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;25013038;BZL M;Bezirksliga M;TSV Neusäss;TV Gundelfingen II;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;19:30;250064;Donauwörth, Neudegger-Halle ;25012045;BZOL M;Bezirksoberliga M;VSC Donauwörth;TSV Aichach;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;20:00;250220;Meitingen, Sporthalle;25023021;BZL F;Bezirksliga F;TSV Meitingen;TSV Friedberg;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;20:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25022026;BZOL F;Bezirksoberliga F;Schwabmünchen;Kissinger SC II;="0:0";="0:0";;;;;;;;
Sat.;04.11.2017;20:00;250121;Göggingen, Anton-Bezler-Halle;25012046;BZOL M;Bezirksoberliga M;TSV Göggingen;Augsburg 1871;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;09:30;250101;Friedberg, Sporthalle des TSV Friedberg;20037532;ÜBOL MB;ÜBOL Staffel S;TSV Friedberg II;TSV Allach 09 III;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;09:45;250361;Schwabmünchen, Sporthalle an der Grundschule ;25068025;BZL WD;Bezirksliga;TSV Aichach;Schwabmünchen II;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;10:20;250010;Augsburg,TSG - Halle Lechhausen;25023022;BZL F;Bezirksliga F;TSG Augsburg II;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;10:45;250361;Schwabmünchen, Sporthalle an der Grundschule ;25068026;BZL WD;Bezirksliga;TSV Neusäss;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;10:45;250008;Haunstetten, Sporthalle  TSV;25022027;BZOL F;Bezirksoberliga F;TSV Haunstetten III;VfL Leipheim;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;10:45;250182;Krumbach, Halle Schulzentrum;20062235;ÜBOL WC;ÜBOL SW;TSV Niederraunau;TSV Gersthofen;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;11:00;250262;Neu-Ulm, Realschulhalle Muthenhölzle;20063619;ÜBL WC;ÜBL Staffel W ;TSF Ludwigsfeld;TSV Neusäss;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;11:15;250101;Friedberg, Sporthalle des TSV Friedberg;20036221;LL MB;Landesliga Staffel Süd;TSV Friedberg;TSV Herrsching;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;11:15;250222;Mering, Eduard-Ettensberger-Halle;20043923;ÜBL MC;ÜBL Staffel SW 2 ;SV Mering;TSV Bobingen;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;11:45;250361;Schwabmünchen, Sporthalle an der Grundschule ;25068027;BZL WD;Bezirksliga;TSV Neusäss;TSV Aichach;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;12:00;250181;Königsbrunn, Dreifachhalle;20052727;ÜBOL WA;ÜBOL Staffel W;BHC Königsbr.09;TV Gundelfingen;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;12:15;250182;Krumbach, Halle Schulzentrum;20041229;LL MC;Landesliga Staffel Süd;TSV Niederraunau;ASV Dachau;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;12:20;250010;Augsburg,TSG - Halle Lechhausen;25022028;BZOL F;Bezirksoberliga F;TSG Augsburg;TSV Wertingen;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;12:30;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20037435;ÜBOL MB;ÜBOL Staffel SW;JSG Burlafingen/Neu-Ulm;TSV Landsberg;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;12:45;250361;Schwabmünchen, Sporthalle an der Grundschule ;;BZL WD;Bezirksliga;Schwabmünchen II;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;12:45;250008;Haunstetten, Sporthalle  TSV;20037533;ÜBOL MB;ÜBOL Staffel S;TSV Haunstetten;HSG Isar-Loisach;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;13:00;250101;Friedberg, Sporthalle des TSV Friedberg;20040029;BY MC;Bayernliga;TSV Friedberg;Eichenauer SV;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;13:00;250121;Göggingen, Anton-Bezler-Halle;25058052;BZL MD;Bezirksliga;TV Gundelfingen;TSV Göggingen;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;13:00;250222;Mering, Eduard-Ettensberger-Halle;20058523;ÜBL WB;ÜBL Staffel SO 2 ;SV Mering;TSV Indersdorf;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;13:00;250180;Kissing, Paartal-Halle;20033515;ÜBL MA;ÜBL Staffel SW  ;Kissinger SC;SC Vöhringen;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;13:15;250009;Augsburg-Hochzoll, DJK-Sporthalle ;25024024;BZK F;Bezirksklasse F;DJK Augsburg-Hochzoll;HSG Lauingen-Wittislingen II;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;13:30;250181;Königsbrunn, Dreifachhalle;25022029;BZOL F;Bezirksoberliga F;BHC Königsbr.09;VfL Günzburg II;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;14:00;250182;Krumbach, Halle Schulzentrum;20035024;BY MB;Bayernliga;TSV Niederraunau;TSV Simbach;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;14:00;250121;Göggingen, Anton-Bezler-Halle;25058053;BZL MD;Bezirksliga;TV Gundelfingen;TSV Neusäss;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;14:00;250461;Wertingen, Sporthalle Gymnasium Wertingen;20063620;ÜBL WC;ÜBL Staffel W ;TSV Wertingen;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;14:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20032227;ÜBOL MA;ÜBOL Staffel SW;JSG Burlafingen/Neu-Ulm;SG Kaufbeuren/Neugablonz;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;14:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;20057322;ÜBOL WB;ÜBOL Staffel W;Schwabmünchen;JSG Friedberg-Kissing;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;14:20;250010;Augsburg,TSG - Halle Lechhausen;25014539;BZK M;Bezirksklasse Staffel Ost;TSG Augsburg II;TSV Friedberg IV;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;14:30;250008;Haunstetten, Sporthalle  TSV;20031222;LL MA;Landesliga Staffel Süd;TSV Haunstetten;TSV Übersee;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;15:00;250222;Mering, Eduard-Ettensberger-Halle;20050027;BY WA;Bayernliga;SV Mering;MTV Stadeln;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;15:00;250121;Göggingen, Anton-Bezler-Halle;25058054;BZL MD;Bezirksliga;TSV Göggingen;TSV Neusäss;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;15:00;250180;Kissing, Paartal-Halle;20022052;LLF;Landesliga Staffel S;Kissinger SC;ASV Dachau II;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;15:00;250009;Augsburg-Hochzoll, DJK-Sporthalle ;20038725;ÜBL MB;ÜBL Staffel SW 2 ;DJK Augsburg-Hochzoll;HSG Lauingen-Wittislingen;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;15:15;250181;Königsbrunn, Dreifachhalle;25023023;BZL F;Bezirksliga F;BHC Königsbr.09 II;Augsburg 1871;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;15:45;250182;Krumbach, Halle Schulzentrum;25012047;BZOL M;Bezirksoberliga M;TSV Niederraunau II;TSV Friedberg III;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;16:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25014540;BZK M;Bezirksklasse Staffel Ost;Schwabmünchen III;TSV Haunstetten IV;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;16:00;250461;Wertingen, Sporthalle Gymnasium Wertingen;20042221;ÜBOL MC;ÜBOL Staffel W;TSV Wertingen;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;16:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20052728;ÜBOL WA;ÜBOL Staffel W;FC Burlafingen;TSF Ludwigsfeld;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;16:20;250010;Augsburg,TSG - Halle Lechhausen;25014041;BZK M;Bezirksklasse Staffel West;TSG Augsburg;HSG Lauingen-Wittislingen II;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;16:30;250000;Aichach, Sporthalle Gymnasium;25013039;BZL M;Bezirksliga M;TSV Aichach II;SC Ichenhausen;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;16:30;250008;Haunstetten, Sporthalle  TSV;20022054;LLF;Landesliga Staffel S;TSV Haunstetten II;VfL Günzburg;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;16:30;250101;Friedberg, Sporthalle des TSV Friedberg;20032228;ÜBOL MA;ÜBOL Staffel SW;TSV Friedberg;BHC Königsbr.09;="0:0";="0:0";;;;;;;;
Sun.;05.11.2017;17:00;250181;Königsbrunn, Dreifachhalle;25024025;BZK F;Bezirksklasse F;BHC Königsbr.09 III;TSV Aichach II;="0:0";="0:0";;;;;;;;
